tof,bin_width,counts,dcounts
18.038400000000003,0.0255999999999971,913.8721899999999,30.230319052236283
18.064,0.0255999999999971,909.77067,30.16240491074941
18.0896,0.0256000000000007,896.9803599999999,29.949630381692526
18.1152,0.0256000000000007,900.7654,30.012753955610272
18.1408,0.0256000000000007,932.03777,30.52929363742306
18.166400000000003,0.0256000000000007,953.3581,30.87649753453264
18.192,0.0255999999999971,980.7354,31.31669522794511
18.2176,0.0256000000000007,981.66373,31.331513369130448
18.2432,0.0256000000000007,951.1705999999999,30.841053808195333
18.2688,0.0256000000000007,922.7452799999999,30.37672266720029
18.2944,0.0255999999999971,950.7508,30.834247193664385
18.32,0.0256000000000007,941.6767,30.686751212860575
18.3456,0.0256000000000007,1010.9318,31.795153718766638
18.3712,0.0256000000000007,948.2534,30.793723386430553
18.3968,0.0256000000000007,935.5821000000001,30.587286574653856
18.4224,0.0255999999999971,911.20096,30.186105412921357
18.448,0.0256000000000007,880.11987,29.66681428802223
18.4736,0.0256000000000007,1007.9531000000001,31.74827711860913
18.4992,0.0256000000000007,932.78064,30.541457725524495
18.524800000000003,0.0256000000000007,976.31421,31.246027107457998
18.5504,0.0255999999999971,924.4022,30.403983291667558
18.576,0.0256000000000007,880.0979399999999,29.666444680817413
18.6016,0.0256000000000007,895.6895899999998,29.9280736099068
18.6272,0.0256000000000007,917.8942799999999,30.296770124882947
18.652800000000003,0.0256000000000007,920.1861999999999,30.33457103701979
18.6784,0.0255999999999971,973.478,31.200608968415985
18.704,0.0256000000000007,980.1793,31.30781531822366
18.7296,0.0256000000000007,971.1949499999998,31.164000866384274
18.7552,0.0256000000000007,941.2357,30.679564860017162
18.780800000000003,0.0256000000000007,966.7646999999998,31.09284001180979
18.8064,0.0255999999999971,1009.2935000000001,31.76937991211034
18.832,0.0256000000000007,937.45102,30.617821934291797
18.8576,0.0256000000000007,975.5064,31.233097829065883
18.8832,0.0256000000000007,989.3747999999999,31.454328795890717
18.908800000000003,0.0256000000000007,993.3543,31.517523697143467
18.9344,0.0255999999999971,932.4161,30.53548918881111
18.96,0.0256000000000007,979.672,31.29971245874313
18.9856,0.0256000000000007,983.6395,31.363027596199956
19.0112,0.0256000000000007,919.1147899999999,30.31690600968377
19.0368,0.0255999999999971,996.0879,31.560860254435397
19.0624,0.0256000000000007,917.3167999999998,30.287238236590667
19.088,0.0256000000000007,939.2910399999998,30.647855389896367
19.1136,0.0255999999999971,909.4529799999999,30.15713812681833
19.1392,0.0256000000000042,890.41485,29.83981987211049
19.1648,0.0255999999999971,842.98004,29.034118550422708
19.1904,0.0256000000000007,580.50496,24.093670538130965
19.216,0.0256000000000007,844.61259,29.062219288966904
19.2416,0.0255999999999971,842.4448000000001,29.024899655295968
19.267200000000003,0.0256000000000042,835.7823599999999,28.909900726221803
19.2928,0.0255999999999971,910.5204699999999,30.174831731096695
19.3184,0.0256000000000007,931.1435338614154,30.514644580289893
19.344,0.0256000000000007,929.2718756435926,30.483960957257384
19.3696,0.0255999999999971,927.8030704949471,30.45985998810479
19.395200000000003,0.0256000000000042,928.0625778219357,30.464119514962775
19.4208,0.0255999999999971,928.9384203959371,30.478491110879112
19.4464,0.0256000000000007,928.7520236633944,30.475433116912292
19.472,0.0256000000000007,928.3108058416123,30.46819334718769
19.4976,0.0255999999999971,927.6539840593034,30.45741262910071
19.523200000000003,0.0256000000000042,926.5413370298578,30.439141529120985
19.5488,0.0255999999999971,926.5241697028681,30.43885953354475
19.5744,0.0256000000000007,926.4828403960676,30.438180635446454
19.6,0.0256000000000007,926.189004752502,30.43335349172848
19.6256,0.0255999999999971,926.5146829701947,30.43870370055523
19.651200000000003,0.0256000000000042,926.0239022773825,30.430640845657233
19.6768,0.0255999999999971,925.7215735642543,30.425672935273827
19.7024,0.0256000000000007,925.5679634653746,30.42314848048069
19.728,0.0256000000000007,925.4507410891356,30.421221886852862
19.7536,0.0255999999999971,926.5097156434623,30.43862210487627
19.779200000000003,0.0256000000000042,926.3180483169865,30.43547351885603
19.8048,0.0255999999999971,926.2928162375216,30.43505899842354
19.8304,0.0256000000000007,925.718612178246,30.425624269326768
19.856,0.0256000000000007,926.1535837624032,30.43277154257238
19.8816,0.0255999999999971,926.7123269305911,30.441950117076782
19.907200000000003,0.0256000000000042,926.7960824754023,30.44332574597267
19.9328,0.0255999999999971,927.8489777226698,30.460613548033958
19.9584,0.0256000000000007,927.9399757426025,30.46210721113368
19.984,0.0256000000000007,927.7285400990368,30.45863654366421
20.0096,0.0255999999999971,926.5402420791056,30.439123543214997
20.035200000000003,0.0256000000000042,925.6629508912437,30.424709544895308
20.0608,0.0255999999999971,924.8064687127693,30.41063085029262
20.0864,0.0256000000000007,924.1100419802261,30.399178310938375
20.112,0.0256000000000007,923.2411902970563,30.384884240310285
20.1376,0.0255999999999971,923.1828376236605,30.383923999767713
20.163200000000003,0.0256000000000042,922.4156326734214,30.371296196794457
20.1888,0.0255999999999971,921.6588862375221,30.358835390006682
20.2144,0.0256000000000007,921.6493753465626,30.358678748367204
20.24,0.0256000000000007,921.773528811909,30.360723456662047
20.2656,0.0255999999999971,920.8509818810866,30.345526554684902
20.291200000000003,0.0256000000000042,920.4196685150054,30.33841901805375
20.3168,0.0255999999999971,920.1649839602946,30.334221334332856
20.3424,0.0256000000000007,919.5977494059673,30.32487014656398
20.368,0.0256000000000007,920.124709802008,30.333557486750678
20.3936,0.0255999999999971,919.7652318810867,30.3276314914483
20.419200000000004,0.0256000000000042,919.5129326734196,30.3234716461262
20.4448,0.0255999999999971,919.9683024751458,30.33097925348184
20.4704,0.0256000000000007,921.2384149505216,30.351909576672792
20.496,0.0256000000000007,924.8651599010182,30.41159581312724
20.5216,0.0255999999999971,926.1281629701947,30.4323538848081
20.547200000000004,0.0256000000000042,926.618512475401,30.440409203481497
20.5728,0.0255999999999971,927.6882739602935,30.457975539426343
20.5984,0.0256000000000007,927.68441653468,30.45791221562437
20.624,0.0256000000000007,927.8687096039885,30.460937438036744
20.6496,0.0255999999999971,927.5767354454422,30.45614446126499
20.675200000000004,0.0256000000000042,926.546879307084,30.439232567643423
20.7008,0.0255999999999971,926.4322499008878,30.437349587322608
20.7264,0.0256000000000007,926.1383412871553,30.43252111290084
20.752,0.0256000000000007,925.4563763366615,30.42131450704689
20.7776,0.0255999999999971,925.7109713860362,30.425498703982427
20.8032,0.0256000000000007,925.6239993069573,30.424069407410926
20.8288,0.0256000000000007,924.9196561386417,30.412491777863938
20.8544,0.0256000000000007,924.2544415841849,30.401553275847352
20.880000000000003,0.0256000000000007,923.4325454455723,30.388032931494138
20.9056,0.0255999999999971,922.8573695048484,30.378567601268635
20.9312,0.0256000000000007,921.7327628713134,30.360052089403823
20.9568,0.0256000000000007,920.8954232673544,30.346258801825215
20.9824,0.0256000000000007,920.3074301980463,30.336569189643814
21.008000000000003,0.0256000000000007,919.614792574285,30.32515115501133
21.0336,0.0255999999999971,918.6424202969282,30.30911447563139
21.0592,0.0256000000000007,917.2721040594322,30.286500360052038
21.0848,0.0256000000000007,916.3458262376513,30.271204571963292
21.1104,0.0256000000000007,915.5462758416105,30.25799523831033
21.136000000000003,0.0256000000000007,915.0357156435921,30.249557280125476
21.1616,0.0255999999999971,913.9596747523742,30.23176598798645
21.1872,0.0256000000000007,913.1506439604235,30.218382550368634
21.2128,0.0256000000000007,912.5890291089385,30.20908851834061
21.2384,0.0256000000000007,911.3941119802242,30.189304595836987
21.264000000000003,0.0256000000000007,910.4762855445819,30.174099581339323
21.2896,0.0255999999999971,909.3534726731667,30.155488267862065
21.3152,0.0256000000000007,908.4867868317104,30.141114558551255
21.3408,0.0256000000000007,907.8137685148788,30.129948033723505
21.3664,0.0256000000000007,906.9001466336905,30.114782858816874
21.392000000000003,0.0256000000000007,906.0020988119082,30.099868750742225
21.4176,0.0255999999999971,905.7375167325731,30.095473359503305
21.4432,0.0256000000000007,904.6524837624032,30.07744144308826
21.4688,0.0256000000000007,904.2786943564626,30.071227017806617
21.4944,0.0256000000000007,903.3869275247783,30.056395784005414
21.52,0.0255999999999971,902.5548783167317,30.04255112863639
21.5456,0.0256000000000007,901.8791326732943,30.031302547064026
21.5712,0.0256000000000007,900.176687722799,30.00294465086384
21.5968,0.0256000000000007,897.5355128713144,29.958897056989837
21.622400000000003,0.0256000000000007,894.9696514851753,29.91604337951754
21.648,0.0255999999999971,894.405049900891,29.9066054560007
21.6736,0.0256000000000007,893.399751782205,29.88979343826593
21.6992,0.0256000000000007,893.1885734653731,29.88626061362266
21.7248,0.0256000000000007,892.9470053465612,29.88221888258235
21.750400000000003,0.0256000000000007,892.1495948515104,29.868873344194128
21.776,0.0255999999999971,892.1172434652478,29.868331782428825
21.8016,0.0256000000000007,891.9139561386405,29.864928530613305
21.8272,0.0256000000000007,891.551757524779,29.858863969092646
21.8528,0.0256000000000007,890.8089771287396,29.846423188193583
21.878400000000003,0.0256000000000007,890.0242981188385,29.833275014970088
21.904,0.0255999999999971,889.3990892078223,29.822794792034873
21.9296,0.0256000000000007,890.737204653492,29.84522080088355
21.9552,0.0256000000000007,891.8870275247792,29.86447768712487
21.9808,0.0256000000000007,891.4444435643832,29.85706689486399
22.006400000000003,0.0256000000000007,890.0352308911159,29.833458245585877
22.032,0.0255999999999971,890.2058447523767,29.83631754678142
22.0576,0.0256000000000007,890.2540550495316,29.83712544883524
22.0832,0.0256000000000007,890.1073173267592,29.834666368618223
22.1088,0.0256000000000007,890.0995207921047,29.834535705991886
22.134400000000003,0.0256000000000007,888.9710085148781,29.815616856185923
22.16,0.0255999999999971,888.1534743563375,29.801903871335764
22.1856,0.0256000000000007,888.2367496039869,29.80330098502491
22.2112,0.0256000000000007,887.3243562376502,29.787990134241188
22.2368,0.0256000000000007,886.0408124752728,29.76643768534073
22.262400000000003,0.0256000000000007,885.5612298020068,29.758380833002438
22.288,0.0255999999999971,884.5934111880209,29.742115109521396
22.3136,0.0256000000000007,883.8516400990364,29.729642448220538
22.3392,0.0256000000000007,881.9414134653729,29.697498437837705
22.3648,0.0256000000000007,880.9045544554706,29.680036294712824
22.390400000000003,0.0256000000000007,880.2693170297295,29.669332938738773
22.416,0.0255999999999971,879.0748878216849,29.64919708561574
22.4416,0.0256000000000007,877.9333655445807,29.62994035675031
22.4672,0.0255999999999971,877.552419009804,29.623511253897707
22.492800000000003,0.0256000000000042,878.1947883169769,29.634351491419157
22.518400000000003,0.0256000000000007,877.014990297056,29.614438882022668
22.544,0.0255999999999971,876.2604039602992,29.60169596425683
22.5696,0.0256000000000007,875.4926500000262,29.588725048572577
22.5952,0.0255999999999971,875.7494183167347,29.593063685883127
22.620800000000003,0.0256000000000042,875.580141881333,29.590203478200905
22.6464,0.0255999999999971,875.4859070296063,29.58861110342299
22.672,0.0256000000000007,874.8406110891351,29.57770462847202
22.6976,0.0256000000000007,874.5543438614125,29.572864992445567
22.7232,0.0255999999999971,874.2339674256458,29.567447766515894
22.748800000000003,0.0256000000000042,874.2299400001446,29.567379660702848
22.774400000000004,0.0256000000000007,874.1019340594322,29.56521493342188
